9284,7/1/16 23:15,100,-0.204,0.006,1,1.2,7.1,222,68.57,94.8,67.06,-888.88,0,0.0969,29.703,4.38
9285,7/1/16 23:30,100,-0.204,0.006,1,1.7,7.1,227,68.48,94.6,66.92,-888.88,0,0.0954,29.703,4.4
9286,7/1/16 23:45,100,-0.204,0.006,1,2.1,7.5,226,68.57,94.6,67.01,-888.88,0,0.094,29.703,4.34
9287,7/2/16 0:00,100,-0.204,0.006,1,1.7,7.9,229,68.27,94.6,66.7,-888.88,0,0.0933,29.703,4.36
9288,7/2/16 0:15,100,-0.204,0.006,1,1.2,7.5,236,68.4,94.8,66.9,-888.88,0,0.0925,29.703,4.36
9289,7/2/16 0:30,100,-0.204,0.006,1,1.2,7.9,226,68.23,95.1,66.81,-888.88,0,0.0918,29.697,4.38
9290,7/2/16 0:45,100,-0.204,0.006,1,0,5.8,225,68.14,95.4,66.83,-888.88,0,0.0904,29.688,4.36
9291,7/2/16 1:00,100,-0.204,0.006,1,0,0,237,68.1,95.5,66.81,-888.88,0,0.0904,29.676,4.36
9292,7/2/16 1:15,100,-0.204,0.006,1,0,0,220,68.18,95.8,66.99,-888.88,0,0.0896,29.679,4.37
9293,7/2/16 1:30,100,-0.204,0.006,1,0,0,219,67.97,95.9,66.81,-888.88,0,0.0889,29.685,4.38
9294,7/2/16 1:45,100,-0.204,0.006,1,0,1.7,222,67.67,96.2,66.6,-888.88,0,0.0882,29.685,4.35
9295,7/2/16 2:00,100,-0.204,0.006,1,0,4.6,227,67.59,96.5,66.6,-888.88,0,0.0882,29.697,4.36
9296,7/2/16 2:15,100,-0.204,0.006,1,0,0,229,67.67,96.7,66.74,-888.88,0,0.0874,29.697,4.36
9297,7/2/16 2:30,100,-0.204,0.006,1,0,0.4,226,67.84,96.9,66.97,-888.88,0,0.0874,29.694,4.37
9298,7/2/16 2:45,100,-0.204,0.006,1,0,1.2,220,67.63,96.9,66.76,-888.88,0,0.0867,29.691,4.34
9299,7/2/16 3:00,100,-0.204,0.006,1,0,0.4,215,67.63,97,66.79,-888.88,0,0.0867,29.694,4.35
9300,7/2/16 3:15,100,-0.204,0.006,1,0,3.3,241,67.67,97.2,66.9,-888.88,0,0.086,29.694,4.36
9301,7/2/16 3:30,100,-0.204,0.006,1,0,7.5,237,67.84,97.2,67.06,-888.88,0,0.086,29.694,4.36
9302,7/2/16 3:45,100,-0.204,0.006,1,0,1.2,239,67.63,97.2,66.85,-888.88,0,0.0853,29.694,4.33
9303,7/2/16 4:00,100,-0.204,0.006,1,0,0.4,240,67.54,97.3,66.79,-888.88,0,0.0853,29.691,4.34
9304,7/2/16 4:15,100,-0.204,0.006,1,0,0,220,67.46,97.3,66.7,-888.88,0,0.0853,29.682,4.35
9305,7/2/16 4:30,100,-0.204,0.006,1,0,0.4,240,67.71,97.4,66.99,-888.88,0,0.0845,29.679,4.36
9306,7/2/16 4:45,100,-0.204,0.006,1,0,0.8,247,67.63,97.3,66.88,-888.88,0,0.0845,29.682,4.33
9307,7/2/16 5:00,100,-0.204,0.006,2,0,5.8,241,67.46,97.3,66.7,-888.88,0,0.0838,29.691,4.34
9308,7/2/16 5:15,100,-0.204,0.006,11,0,5,250,67.16,97.1,66.34,-888.88,0,0.0838,29.697,4.35
9309,7/2/16 5:30,100,-0.204,0.006,42,0,1.2,251,67.11,96.8,66.22,-888.88,0,0.0838,29.7,4.35
9310,7/2/16 5:45,100,-0.204,0.006,57,0.4,8.3,248,66.51,96.3,65.48,-888.88,0,0.0838,29.709,4.34
9311,7/2/16 6:00,79.4,-0.204,0.006,137,3.3,12.9,270,66.6,94,64.87,-888.88,0,0.0831,29.715,4.36
9312,7/2/16 6:15,100,-0.204,0.006,118,3.3,8.3,270,65.57,92.9,63.5,-888.88,0,0.0824,29.72,4.39
9313,7/2/16 6:30,72.4,-0.204,0.006,197,3.3,10.4,277,65.49,93.2,63.52,-888.88,0,0.0816,29.72,4.42
9314,7/2/16 6:45,61.2,-0.204,0.006,236,4.2,10.4,267,65.23,91.9,62.85,-888.88,0,0.0809,29.726,4.39
9315,7/2/16 7:00,40.6,-0.204,0.006,278,4.2,10.8,267,66.17,89.3,62.98,-888.88,0,0.0802,29.726,4.46
9316,7/2/16 7:15,32.9,-0.204,0.006,318,4.6,12,270,66.34,86.2,62.13,-888.88,0,0.0795,29.723,4.54
9317,7/2/16 7:30,25.9,-0.204,0.006,359,4.2,10.8,271,67.24,83.5,62.11,-888.88,0,0.0787,29.726,4.56
9318,7/2/16 7:45,23.5,-0.204,0.006,409,4.6,10.4,272,67.41,80.1,61.11,-888.88,0,0.078,29.729,4.54
9319,7/2/16 8:00,21.2,-0.204,0.006,456,5.4,12,264,67.29,77.4,60.01,-888.88,0,0.0773,29.732,4.56
9320,7/2/16 8:15,20,-0.204,0.006,497,4.6,11.2,285,68.06,75.1,59.92,-888.88,0,0.0773,29.738,4.56
9321,7/2/16 8:30,17.1,-0.204,0.006,537,4.6,13.3,275,69.08,72.5,59.92,-888.88,0,0.0766,29.744,4.56
9322,7/2/16 8:45,15.3,-0.204,0.006,576,5,12.9,265,69.81,70.1,59.67,-888.88,0,0.0758,29.747,4.56
9323,7/2/16 9:00,13.5,-0.204,0.006,614,5,13.3,275,70.11,67.5,58.89,-888.88,0,0.0751,29.747,4.56
9324,7/2/16 9:15,12.4,-0.204,0.006,651,5,12,279,70.8,64.8,58.41,-888.88,0,0.0744,29.747,4.56
9325,7/2/16 9:30,11.8,-0.204,0.006,684,5,13.7,293,71.88,62.3,58.33,-888.88,0,0.0736,29.75,4.56
9326,7/2/16 9:45,11.2,-0.204,0.006,719,5.8,12.5,281,71.88,60.3,57.42,-888.88,0,0.0729,29.747,4.56
9327,7/2/16 10:00,10.6,-0.204,0.006,748,5.8,15.8,306,72.35,57.4,56.5,-888.88,0,0.0722,29.747,4.56
9328,7/2/16 10:15,10,-0.204,0.006,784,5.4,13.7,303,73.04,55.5,56.21,-888.88,0,0.0715,29.75,4.56
9329,7/2/16 10:30,10,-0.204,0.006,806,6.6,14.5,275,73.77,54.9,56.59,-888.88,0,0.0707,29.747,4.56
9330,7/2/16 10:45,8.2,-0.204,0.006,839,5.4,13.3,271,73.86,53.6,56.01,-888.88,0,0.0693,29.741,4.56
9331,7/2/16 11:00,8.2,-0.204,0.006,901,6.2,14.5,281,74.12,52,55.4,-888.88,0,0.0686,29.747,4.56
9332,7/2/16 11:15,7.6,-0.204,0.006,902,6.2,12.9,291,73.69,51,54.48,-888.88,0,0.0671,29.744,4.57
9333,7/2/16 11:30,7.1,-0.204,0.006,944,6.2,14.1,289,75.25,51.2,56.01,-888.88,0,0.0671,29.741,4.59
9334,7/2/16 11:45,6.5,-0.204,0.006,334,5.4,14.1,292,75.9,50,55.96,-888.88,0,0.0649,29.735,4.56
9335,7/2/16 12:00,6.5,-0.204,0.006,1042,6.2,16.2,282,76.03,49.9,56.03,-888.88,0,0.0635,29.732,4.57
9336,7/2/16 12:15,6.5,-0.204,0.006,1032,6.6,15.4,272,75.29,48.7,54.68,-888.88,0,0.0628,29.735,4.56
9337,7/2/16 12:30,5.9,-0.204,0.006,722,6.2,15.4,281,75.46,47.4,54.09,-888.88,0,0.0613,29.735,4.57
9338,7/2/16 12:45,5.9,-0.204,0.006,1097,5.4,14.5,277,76.68,47.8,55.44,-888.88,0,0.0598,29.738,4.56
9339,7/2/16 13:00,5.9,-0.204,0.006,1012,6.6,16.6,279,76.07,47.2,54.54,-888.88,0,0.0584,29.732,4.57
9340,7/2/16 13:15,5.3,-0.204,0.006,682,7.5,18.7,263,75.64,45.8,53.31,-888.88,0,0.0562,29.732,4.57
9341,7/2/16 13:30,5.3,-0.204,0.006,554,5.4,13.3,291,75.59,46.5,53.69,-888.88,0,0.0555,29.732,4.57
9342,7/2/16 13:45,5.3,-0.204,0.006,568,5.8,12.9,285,75.59,46.8,53.87,-888.88,0,0.054,29.732,4.56
9343,7/2/16 14:00,4.7,-0.204,0.006,533,5.8,15.4,279,75.72,46.2,53.64,-888.88,0,0.0526,29.732,4.57
9344,7/2/16 14:15,4.7,-0.204,0.006,463,6.6,16.6,270,74.73,46.1,52.66,-888.88,0,0.0519,29.738,4.57
9345,7/2/16 14:30,5.3,-0.204,0.006,498,5.4,15.4,284,76.2,47,54.54,-888.88,0,0.0504,29.738,4.57
9346,7/2/16 14:45,5.3,-0.204,0.006,576,5.4,12.9,257,76.2,46.5,54.25,-888.88,0,0.0497,29.735,4.56
9347,7/2/16 15:00,5.3,-0.204,0.006,808,7.5,17.4,261,76.25,45.4,53.62,-888.88,0,0.049,29.735,4.57
9348,7/2/16 15:15,5.3,-0.204,0.006,744,7.9,20.3,275,77.68,42.9,53.38,-888.88,0,0.0482,29.735,4.57
9349,7/2/16 15:30,4.7,-0.204,0.006,569,5.8,12.9,302,76.64,42.6,52.25,-888.88,0,0.0468,29.741,4.57
9350,7/2/16 15:45,4.7,-0.204,0.006,583,6.2,12.5,271,76.51,44.1,53.08,-888.88,0,0.0453,29.744,4.56
9351,7/2/16 16:00,4.1,-0.204,0.006,383,6.2,15.4,279,75.68,42.9,51.57,-888.88,0,0.0439,29.744,4.57
9352,7/2/16 16:15,4.1,-0.204,0.006,491,6.6,15.8,296,76.16,42.5,51.75,-888.88,0,0.0424,29.744,4.57
9353,7/2/16 16:30,4.1,-0.204,0.006,432,6.6,17,281,76.46,41.7,51.51,-888.88,0,0.0417,29.744,4.57
9354,7/2/16 16:45,4.1,-0.204,0.006,652,7.5,19.1,270,76.2,41.8,51.33,-888.88,0,0.0402,29.747,4.54
9355,7/2/16 17:00,4.1,-0.204,0.006,408,6.2,17.8,277,76.42,41.6,51.4,-888.88,0,0.0395,29.747,4.57
9356,7/2/16 17:15,4.1,-0.204,0.006,501,7.1,19.5,282,77.55,39.5,51.03,-888.88,0,0.0395,29.753,4.57
9357,7/2/16 17:30,4.1,-0.204,0.006,427,5.8,12,282,77.86,38.8,50.81,-888.88,0,0.0381,29.756,4.57
9358,7/2/16 17:45,4.1,-0.204,0.006,378,5.8,15.8,288,77.47,38.4,50.18,-888.88,0,0.0373,29.759,4.56
9359,7/2/16 18:00,3.5,-0.204,0.006,341,6.2,15.8,271,77.03,39,50.22,-888.88,0,0.0359,29.762,4.57
9360,7/2/16 18:15,3.5,-0.204,0.006,307,6.2,13.7,285,76.68,38.1,49.26,-888.88,0,0.0352,29.771,4.57
9361,7/2/16 18:30,3.5,-0.204,0.006,273,5.4,13.7,278,76.94,38.3,49.64,-888.88,0,0.0344,29.777,4.57
9362,7/2/16 18:45,3.5,-0.204,0.006,214,5.8,18.7,282,75.98,39,49.28,-888.88,0,0.0337,29.782,4.51
9363,7/2/16 19:00,3.5,-0.204,0.006,29,5,14.5,291,73.99,40,48.18,-888.88,0,0.0322,29.788,4.51
9364,7/2/16 19:15,3.5,-0.204,0.006,26,4.2,12,285,73.9,41.1,48.83,-888.88,0,0.0315,29.797,4.51
9365,7/2/16 19:30,3.5,-0.204,0.006,36,3.3,8.3,305,73.26,42.8,49.33,-888.88,0,0.0315,29.806,4.5
9366,7/2/16 19:45,3.5,-0.204,0.006,27,2.9,8.7,286,72.83,43.4,49.32,-888.88,0,0.0315,29.812,4.45
9367,7/2/16 20:00,3.5,-0.204,0.006,9,4.6,12.9,286,72.26,43.7,48.99,-888.88,0,0.0308,29.821,4.45
9368,7/2/16 20:15,3.5,-0.204,0.006,3,3.7,10.4,289,71.62,44.2,48.7,-888.88,0,0.0308,29.83,4.44
9369,7/2/16 20:30,3.5,-0.204,0.006,1,2.9,9.1,286,70.59,45.1,48.31,-888.88,0,0.0308,29.833,4.44
9370,7/2/16 20:45,3.5,-0.204,0.006,1,3.3,8.7,295,70.07,46,48.36,-888.88,0,0.0308,29.844,4.4
9371,7/2/16 21:00,3.5,-0.204,0.006,1,3.7,9.5,331,69.94,45.5,47.97,-888.88,0,0.0301,29.856,4.4
9372,7/2/16 21:15,3.5,-0.204,0.006,1,2.5,7.5,317,69.34,45.4,47.35,-888.88,0,0.0308,29.865,4.41
9373,7/2/16 21:30,3.5,-0.204,0.006,1,1.7,7.1,307,68.14,45.5,46.33,-888.88,0,0.0301,29.871,4.41
9374,7/2/16 21:45,3.5,-0.204,0.006,1,0,3.3,336,67.2,47.6,46.65,-888.88,0,0.0293,29.868,4.36
9375,7/2/16 22:00,3.5,-0.204,0.006,1,0,0,4,65.87,49.9,46.69,-888.88,0,0.0301,29.865,4.38
9376,7/2/16 22:15,4.1,-0.204,0.006,1,0,0,4,63.22,55,46.81,-888.88,0,0.0293,29.862,4.39
9377,7/2/16 22:30,4.7,-0.204,0.006,1,0,0,4,61.72,59.6,47.55,-888.88,0,0.0301,29.865,4.39
9378,7/2/16 22:45,5.3,-0.204,0.006,1,0,0,4,60.39,63.4,47.93,-888.88,0,0.0301,29.88,4.35
9379,7/2/16 23:00,5.9,-0.204,0.006,1,0,0,4,59.19,65.9,47.82,-888.88,0,0.0301,29.883,4.36
9380,7/2/16 23:15,7.1,-0.204,0.006,1,0,0,4,58.88,68,48.38,-888.88,0,0.0301,29.889,4.38
9381,7/2/16 23:30,7.6,-0.204,0.006,1,0,0,4,59.01,69.2,48.97,-888.88,0,0.0308,29.889,4.38
9382,7/2/16 23:45,8.8,-0.204,0.006,1,0,0,4,58.37,70.3,48.78,-888.88,0,0.0308,29.889,4.35
9383,7/3/16 0:00,13.5,-0.204,0.006,1,0,0,4,58.02,72,49.08,-888.88,0,0.0308,29.895,4.36
9384,7/3/16 0:15,13.5,-0.204,0.006,1,0,0,4,57.94,73.3,49.48,-888.88,0,0.0308,29.892,4.36
9385,7/3/16 0:30,11.2,-0.204,0.006,1,0,0,355,58.84,73.2,50.31,-888.88,0,0.0315,29.895,4.37
9386,7/3/16 0:45,12.9,-0.204,0.006,1,0,0,355,58.24,73.1,49.69,-888.88,0,0.0315,29.895,4.34
9387,7/3/16 1:00,12.9,-0.204,0.006,1,0,0,355,58.45,73.4,50.02,-888.88,0,0.0315,29.895,4.35
9388,7/3/16 1:15,12.4,-0.204,0.006,1,0.4,2.9,278,58.54,73,49.95,-888.88,0,0.0322,29.889,4.36
9389,7/3/16 1:30,12.4,-0.204,0.006,1,0,1.7,278,58.41,73.2,49.89,-888.88,0,0.0315,29.889,4.36
9390,7/3/16 1:45,14.7,-0.204,0.006,1,0,0,277,58.07,73.5,49.68,-888.88,0,0.0315,29.889,4.34
9391,7/3/16 2:00,17.6,-0.204,0.006,1,0,0,277,57.55,74.7,49.6,-888.88,0,0.0322,29.886,4.35
9392,7/3/16 2:15,15.3,-0.204,0.006,1,0.4,3.7,271,58.02,75.7,50.43,-888.88,0,0.0322,29.883,4.36
9393,7/3/16 2:30,22.4,-0.204,0.006,1,1.2,3.7,239,57.42,75.6,49.8,-888.88,0,0.0322,29.883,4.36
9394,7/3/16 2:45,51.2,-0.204,0.006,1,0,3.3,257,56.51,76.9,49.39,-888.88,0,0.0322,29.883,4.33
9395,7/3/16 3:00,80,-0.204,0.006,1,0,0,244,55.39,79.2,49.08,-888.88,0,0.0322,29.883,4.34
9396,7/3/16 3:15,58.8,-0.204,0.006,1,0,0,251,55.91,81.2,50.25,-888.88,0,0.0322,29.886,4.35
9397,7/3/16 3:30,76.5,-0.204,0.006,1,0,0.4,251,55.73,81.6,50.22,-888.88,0,0.0322,29.889,4.35
9398,7/3/16 3:45,65.9,-0.204,0.006,1,0,0,247,56.12,82.4,50.86,-888.88,0,0.0322,29.889,4.32
9399,7/3/16 4:00,88.8,-0.204,0.006,1,0.4,5.4,258,56.17,82.1,50.81,-888.88,0,0.0322,29.892,4.34
9400,7/3/16 4:15,92.9,-0.204,0.006,1,0.8,3.3,263,55.73,82.2,50.41,-888.88,0,0.033,29.892,4.34
9401,7/3/16 4:30,40,-0.204,0.006,1,2.1,5.4,250,57.12,81.6,51.57,-888.88,0,0.033,29.898,4.35
9402,7/3/16 4:45,43.5,-0.204,0.006,1,0.8,3.3,270,57.16,80.5,51.24,-888.88,0,0.033,29.904,4.32
9403,7/3/16 5:00,28.8,-0.204,0.006,4,1.7,6.2,246,57.68,79.6,51.44,-888.88,0,0.033,29.909,4.34
9404,7/3/16 5:15,25.3,-0.204,0.006,12,2.1,6.2,254,57.72,79.1,51.31,-888.88,0,0.0337,29.915,4.36
9405,7/3/16 5:30,14.7,-0.204,0.006,39,2.5,5.4,257,58.45,78.6,51.85,-888.88,0,0.0337,29.915,4.34
9406,7/3/16 5:45,12.4,-0.204,0.006,77,2.5,5.4,261,59.23,77.7,52.3,-888.88,0,0.0344,29.915,4.32
9407,7/3/16 6:00,11.8,-0.204,0.006,117,2.1,6.6,248,60.05,76.9,52.81,-888.88,0,0.0337,29.901,4.34
9408,7/3/16 6:15,10.6,-0.204,0.006,153,2.5,6.2,244,61.03,75.4,53.22,-888.88,0,0.0344,29.904,4.35
9409,7/3/16 6:30,10,-0.204,0.006,192,3.3,7.5,254,61.59,73.7,53.15,-888.88,0,0.0344,29.907,4.4
9410,7/3/16 6:45,10,-0.204,0.006,232,4.2,8.3,251,62.83,72.4,53.85,-888.88,0,0.0344,29.909,4.36
9411,7/3/16 7:00,9.4,-0.204,0.006,274,4.2,8.7,243,63.99,70.4,54.19,-888.88,0,0.0337,29.915,4.43
9412,7/3/16 7:15,9.4,-0.204,0.006,318,3.7,8.7,246,65.15,68.5,54.55,-888.88,0,0.033,29.924,4.51
9413,7/3/16 7:30,9.4,-0.204,0.006,359,4.6,10.4,248,66.13,67.2,54.97,-888.88,0,0.033,29.927,4.56
9414,7/3/16 7:45,9.4,-0.204,0.006,403,4.2,10,254,67.67,65.4,55.69,-888.88,0,0.033,29.924,4.56
9415,7/3/16 8:00,9.4,-0.204,0.006,446,4.6,10.4,260,68.78,64,56.16,-888.88,0,0.0322,29.924,4.56
9416,7/3/16 8:15,8.8,-0.204,0.006,487,5,12.5,253,69.34,62.8,56.16,-888.88,0,0.0315,29.927,4.56
9417,7/3/16 8:30,8.8,-0.204,0.006,528,5,10,256,70.03,61.4,56.17,-888.88,0,0.0315,29.93,4.56
9418,7/3/16 8:45,8.8,-0.204,0.006,566,4.6,11.2,261,71.49,59.9,56.88,-888.88,0,0.0308,29.924,4.56
9419,7/3/16 9:00,8.2,-0.204,0.006,606,5.4,12.5,263,72.01,58,56.46,-888.88,0,0.0301,29.918,4.59
9420,7/3/16 9:15,8.2,-0.204,0.006,641,5.4,11.6,267,72.44,56.4,56.08,-888.88,0,0.0301,29.924,4.56
9421,7/3/16 9:30,7.6,-0.204,0.006,676,4.2,8.3,279,74.42,54.3,56.88,-888.88,0,0.0293,29.93,4.56
9422,7/3/16 9:45,7.6,-0.204,0.006,711,4.6,9.5,264,74.25,51.9,55.47,-888.88,0,0.0286,29.927,4.56
9423,7/3/16 10:00,7.1,-0.204,0.006,744,4.2,10.8,277,75.68,48.9,55.15,-888.88,0,0.0286,29.924,4.56
9424,7/3/16 10:15,6.5,-0.204,0.006,773,3.7,12,282,75.46,46,53.28,-888.88,0,0.0279,29.921,4.56
9425,7/3/16 10:30,6.5,-0.204,0.006,797,3.7,10.4,292,76.46,42.4,51.96,-888.88,0,0.0279,29.924,4.56
9426,7/3/16 10:45,5.9,-0.204,0.006,828,3.3,8.3,282,76.85,42,52.05,-888.88,0,0.0272,29.918,4.56
9427,7/3/16 11:00,5.3,-0.204,0.006,864,3.7,10.4,307,77.47,40.2,51.42,-888.88,0,0.0264,29.915,4.56
9428,7/3/16 11:15,5.3,-0.204,0.006,891,5,11.2,279,78.43,38.9,51.39,-888.88,0,0.0264,29.909,4.56
9429,7/3/16 11:30,4.7,-0.204,0.006,913,5,13.7,272,78.03,38,50.4,-888.88,0,0.025,29.909,4.56
9430,7/3/16 11:45,4.7,-0.204,0.006,933,5.8,12,261,78.43,37,50.04,-888.88,0,0.0243,29.909,4.56
9431,7/3/16 12:00,4.7,-0.204,0.006,946,5,11.6,303,78.95,36.3,49.98,-888.88,0,0.0235,29.907,4.56
9432,7/3/16 12:15,4.7,-0.204,0.006,958,5,12.9,284,79.04,36.3,50.05,-888.88,0,0.0235,29.904,4.56
9433,7/3/16 12:30,4.1,-0.204,0.006,964,5,10.8,271,78.91,35.2,49.12,-888.88,0,0.0228,29.907,4.56
9434,7/3/16 12:45,4.1,-0.204,0.006,956,5.8,12,295,80.01,35.5,50.31,-888.88,0,0.0228,29.904,4.56
9435,7/3/16 13:00,4.1,-0.204,0.006,953,5.8,12.5,257,79.3,36.2,50.22,-888.88,0,0.0214,29.898,4.56
9436,7/3/16 13:15,4.1,-0.204,0.006,962,5,12,261,80.62,36,51.24,-888.88,0,0.0214,29.895,4.57
9437,7/3/16 13:30,4.1,-0.204,0.006,959,5,12.5,264,80.89,35.7,51.24,-888.88,0,0.0199,29.889,4.56
9438,7/3/16 13:45,4.1,-0.204,0.006,923,4.2,11.6,299,81.16,36.1,51.78,-888.88,0,0.0199,29.889,4.56
9439,7/3/16 14:00,4.1,-0.204,0.006,902,6.2,14.1,270,81.73,36.1,52.29,-888.88,0,0.0199,29.883,4.56
9440,7/3/16 14:15,4.1,-0.204,0.006,883,5.4,11.2,268,81.24,35.9,51.71,-888.88,0,0.0192,29.877,4.56
9441,7/3/16 14:30,3.5,-0.204,0.006,866,6.2,14.5,254,81.86,36.1,52.39,-888.88,0,0.0184,29.88,4.56
9442,7/3/16 14:45,3.5,-0.204,0.006,809,6.6,14.1,251,81.86,36.8,52.92,-888.88,0,0.0177,29.877,4.56
9443,7/3/16 15:00,3.5,-0.204,0.006,788,5.8,13.3,261,82.71,35.9,52.99,-888.88,0,0.0177,29.874,4.56
9444,7/3/16 15:15,3.5,-0.204,0.006,751,5.8,16.2,260,80.8,34.1,49.93,-888.88,0,0.0163,29.865,4.56
9445,7/3/16 15:30,3.5,-0.204,0.006,719,5.8,12.5,268,83.69,35.1,53.24,-888.88,0,0.0163,29.862,4.56
9446,7/3/16 15:45,3.5,-0.204,0.006,691,5.8,17,257,82.44,33.4,50.81,-888.88,0,0.0155,29.865,4.56
9447,7/3/16 16:00,3.5,-0.204,0.006,662,5.4,13.7,257,83.56,33.9,52.18,-888.88,0,0.0155,29.865,4.56
9448,7/3/16 16:15,2.4,-0.204,0.006,104,5.8,13.3,253,81.02,34.3,50.27,-888.88,0,0.0141,29.865,4.56
9449,7/3/16 16:30,3.5,-0.204,0.006,631,5.4,14.1,232,82.71,35.4,52.61,-888.88,0,0.0141,29.859,4.56
9450,7/3/16 16:45,2.9,-0.204,0.006,119,5.4,15.4,243,82.13,35.6,52.25,-888.88,0,0.0134,29.859,4.54
9451,7/3/16 17:00,2.9,-0.204,0.006,522,6.2,13.7,246,82.57,34.5,51.8,-888.88,0,0.0134,29.859,4.56
9452,7/3/16 17:15,2.4,-0.204,0.006,79,6.2,14.5,251,79.66,34.3,49.08,-888.88,0,0.0119,29.856,4.56
9453,7/3/16 17:30,2.9,-0.204,0.006,357,4.2,9.5,254,83.69,35.2,53.33,-888.88,0,0.0126,29.853,4.56
9454,7/3/16 17:45,2.9,-0.204,0.006,354,5.4,12.5,244,82.49,34.4,51.64,-888.88,0,0.0119,29.847,4.54
9455,7/3/16 18:00,2.9,-0.204,0.006,181,5,12.9,256,81.29,34.3,50.5,-888.88,0,0.0112,29.85,4.56
9456,7/3/16 18:15,2.4,-0.204,0.006,159,3.3,7.9,277,80.71,34.6,50.23,-888.88,0,0.0112,29.853,4.56
9457,7/3/16 18:30,2.4,-0.204,0.006,126,5,12.5,258,79.92,36.1,50.68,-888.88,0,0.0105,29.853,4.56
9458,7/3/16 18:45,2.4,-0.204,0.006,104,4.2,12.5,241,78.6,37.4,50.49,-888.88,0,0.0097,29.859,4.51
9459,7/3/16 19:00,2.4,-0.204,0.006,176,4.6,10.4,237,78.16,38.6,50.94,-888.88,0,0.0097,29.862,4.54
9460,7/3/16 19:15,2.9,-0.204,0.006,163,5,12,234,77.73,40.2,51.66,-888.88,0,0.009,29.865,4.54
9461,7/3/16 19:30,2.4,-0.204,0.006,51,5,10.8,240,76.59,41.8,51.69,-888.88,0,0.009,29.865,4.53
9462,7/3/16 19:45,2.9,-0.204,0.006,32,5,10.8,247,75.94,43.3,52.05,-888.88,0,0.009,29.871,4.48
9463,7/3/16 20:00,2.9,-0.204,0.006,18,3.3,9.5,241,75.12,44.8,52.23,-888.88,0,0.0083,29.868,4.47
9464,7/3/16 20:15,2.9,-0.204,0.006,16,5,11.2,236,74.77,46.2,52.75,-888.88,0,0.009,29.865,4.46
9465,7/3/16 20:30,2.9,-0.204,0.006,4,4.6,12.5,239,74.16,48.9,53.76,-888.88,0,0.009,29.868,4.45
9466,7/3/16 20:45,3.5,-0.204,0.006,1,3.3,8.3,244,73.26,51.1,54.12,-888.88,0,0.0083,29.874,4.42
9467,7/3/16 21:00,3.5,-0.204,0.006,1,4.2,10.8,244,73.17,52.5,54.79,-888.88,0,0.0083,29.88,4.42
9468,7/3/16 21:15,4.1,-0.204,0.006,1,5,11.2,237,72.91,53.5,55.08,-888.88,0,0.0083,29.886,4.42
9469,7/3/16 21:30,4.1,-0.204,0.006,1,4.2,10.4,239,72.48,54.9,55.38,-888.88,0,0.0083,29.892,4.42
9470,7/3/16 21:45,4.1,-0.204,0.006,1,3.3,7.9,225,71.71,56.4,55.4,-888.88,0,0.0083,29.895,4.38
9471,7/3/16 22:00,4.7,-0.204,0.006,1,2.9,7.1,239,71.1,58.2,55.71,-888.88,0,0.0083,29.898,4.39
9472,7/3/16 22:15,4.7,-0.204,0.006,1,3.3,10,246,70.76,60,56.23,-888.88,0,0.0083,29.898,4.39
9473,7/3/16 22:30,4.7,-0.204,0.006,1,3.7,7.5,248,70.42,61.3,56.5,-888.88,0,0.0083,29.898,4.39
9474,7/3/16 22:45,5.3,-0.204,0.006,1,3.7,9.1,240,69.99,62.4,56.59,-888.88,0,0.0083,29.898,4.36
9475,7/3/16 23:00,5.9,-0.204,0.006,1,3.3,8.3,248,69.56,63.4,56.62,-888.88,0,0.0076,29.901,4.37
9476,7/3/16 23:15,5.9,-0.204,0.006,1,3.7,7.5,257,69.08,64.5,56.64,-888.88,0,0.0083,29.907,4.38
9477,7/3/16 23:30,6.5,-0.204,0.006,1,3.7,8.3,253,68.78,65.6,56.84,-888.88,0,0.0083,29.904,4.38
9478,7/3/16 23:45,6.5,-0.204,0.006,1,3.7,7.9,254,68.48,66.4,56.88,-888.88,0,0.0083,29.907,4.35
9479,7/4/16 0:00,7.1,-0.204,0.006,1,3.3,7.9,257,68.01,67,56.68,-888.88,0,0.0083,29.907,4.36
9480,7/4/16 0:15,7.6,-0.204,0.006,1,3.3,7.1,256,67.33,67.6,56.28,-888.88,0,0.0076,29.907,4.37
9481,7/4/16 0:30,8.2,-0.204,0.006,1,2.5,6.6,253,67.03,69,56.55,-888.88,0,0.0076,29.904,4.38
9482,7/4/16 0:45,8.8,-0.204,0.006,1,2.1,5.8,261,66.3,69.8,56.17,-888.88,0,0.0076,29.904,4.34
9483,7/4/16 1:00,10,-0.204,0.006,1,2.5,6.6,256,66,71.1,56.41,-888.88,0,0.0076,29.901,4.36
9484,7/4/16 1:15,10.6,-0.204,0.006,1,2.1,5.8,251,65.7,71.8,56.39,-888.88,0,0.0076,29.892,4.36
9485,7/4/16 1:30,12.4,-0.204,0.006,1,2.1,6.6,241,65.27,72.6,56.28,-888.88,0,0.0076,29.889,4.38
9486,7/4/16 1:45,13.5,-0.204,0.006,1,2.5,7.5,256,64.89,73.2,56.14,-888.88,0,0.0083,29.889,4.34
9487,7/4/16 2:00,12.4,-0.204,0.006,1,2.5,6.6,267,65.23,73.8,56.7,-888.88,0,0.0076,29.889,4.36
