Date,Time,"Rain (S-RGA 9927044:9917722-1), in","Wind Speed (S-WCA 9927044:9907761-1), mph","Temperature (S-THB 9927044:9909397-1), *F","Wetness (S-LWA 9927044:9895688-1), %","Voltage (91-U30-CVIA 9927044:9896946-1), V","Pressure (S-BPB 9927044:10661037-1), inHg","Water Content (S-SMC 9927044:10659713-1), m^3/m^3","Dew Point (S-THB 9927044:9909397-3), *F","Gust Speed (S-WCA 9927044:9907761-2), mph","RH (S-THB 9927044:9909397-2), %","Wind Direction (S-WCA 9927044:9907761-3), *","Current (91-U30-CVIA 9927044:9896946-2), mA","Battery (U30 BATTERY 9927044:9927044-B), V","Temperature (S-TMB 9927044:9912395-1), *F","Solar Radiation (S-LIB 9927044:9903142-1), W/m^2"
10/20/16,02:00:00,0.00,0.0,53.52,100.0,-0.204,30.057,0.1506,49.48,1.7,86.10,29,0.006,4.41,-888.88,1
10/20/16,02:15:00,0.00,0.8,52.25,100.0,-0.204,30.054,0.1506,48.49,2.5,86.90,29,0.006,4.36,-888.88,1
10/20/16,02:30:00,0.00,0.0,51.28,100.0,-0.204,30.054,0.1506,48.06,0.0,88.60,29,0.006,4.36,-888.88,1
10/20/16,02:45:00,0.00,0.0,49.96,100.0,-0.204,30.054,0.1506,47.07,0.0,89.70,29,0.006,4.38,-888.88,1
10/20/16,03:00:00,0.00,0.0,49.60,100.0,-0.204,30.054,0.1506,47.08,0.0,90.90,29,0.006,4.41,-888.88,1
10/20/16,03:15:00,0.00,0.0,49.56,100.0,-0.204,30.054,0.1506,47.30,0.0,91.80,29,0.006,4.35,-888.88,1
10/20/16,03:30:00,0.00,0.0,49.21,100.0,-0.204,30.054,0.1506,47.12,0.0,92.40,29,0.006,4.36,-888.88,1
10/20/16,03:45:00,0.00,0.0,50.22,100.0,-0.204,30.057,0.1499,48.18,0.0,92.60,29,0.006,4.37,-888.88,1
10/20/16,04:00:00,0.00,0.0,53.21,100.0,-0.204,30.063,0.1499,50.70,4.6,91.10,32,0.006,4.41,-888.88,1
10/20/16,04:15:00,0.00,0.4,54.34,100.0,-0.204,30.075,0.1506,50.65,2.5,87.20,51,0.006,4.38,-888.88,1
10/20/16,04:30:00,0.00,0.0,52.95,100.0,-0.204,30.081,0.1506,49.24,0.0,87.10,52,0.006,4.36,-888.88,1
10/20/16,04:45:00,0.00,2.1,55.56,85.3,-0.204,30.090,0.1506,51.91,5.4,87.40,62,0.006,4.36,-888.88,1
10/20/16,05:00:00,0.00,3.3,56.38,49.4,-0.204,30.090,0.1506,52.09,7.1,85.40,63,0.006,4.41,-888.88,1
10/20/16,05:15:00,0.00,2.5,55.99,52.9,-0.204,30.084,0.1506,51.15,7.9,83.70,58,0.006,4.34,-888.88,1
10/20/16,05:30:00,0.00,2.9,56.08,48.8,-0.204,30.087,0.1506,51.08,7.9,83.20,52,0.006,4.35,-888.88,1
10/20/16,05:45:00,0.00,3.7,56.47,35.3,-0.204,30.081,0.1506,51.24,8.7,82.50,60,0.006,4.36,-888.88,1
10/20/16,06:00:00,0.00,2.9,55.86,47.6,-0.204,30.084,0.1506,50.65,5.4,82.50,53,0.006,4.41,-888.88,1
10/20/16,06:15:00,0.00,4.2,56.12,37.1,-0.204,30.087,0.1506,51.12,7.1,83.20,62,0.006,4.34,-888.88,1
10/20/16,06:30:00,0.00,3.7,56.21,40.6,-0.204,30.087,0.1506,51.31,7.1,83.50,60,0.006,4.35,-888.88,1
10/20/16,06:45:00,0.00,4.6,56.64,40.0,-0.204,30.087,0.1506,51.93,9.5,84.10,65,0.006,4.36,-888.88,2
10/20/16,07:00:00,0.00,4.6,56.86,44.7,-0.204,30.095,0.1506,52.36,8.3,84.80,65,0.006,4.41,-888.88,9
10/20/16,07:15:00,0.00,5.8,57.12,41.2,-0.204,30.093,0.1506,52.97,11.6,85.90,66,0.006,4.34,-888.88,18
10/20/16,07:30:00,0.00,5.4,57.55,36.5,-0.204,30.095,0.1514,53.26,10.8,85.50,65,0.006,4.42,-888.88,66
10/20/16,07:45:00,0.00,5.4,57.94,29.4,-0.204,30.101,0.1506,53.22,12.0,84.20,73,0.006,4.54,-888.88,112
10/20/16,08:00:00,0.00,7.1,58.15,17.1,-0.204,30.113,0.1499,51.57,13.7,78.60,76,0.006,4.60,-888.88,153
10/20/16,08:15:00,0.00,7.5,58.41,14.7,-0.204,30.119,0.1499,50.50,14.1,74.90,69,0.006,4.56,-888.88,191
10/20/16,08:30:00,0.00,8.7,58.50,14.1,-0.204,30.125,0.1499,50.13,16.6,73.60,65,0.006,4.56,-888.88,232
10/20/16,08:45:00,0.00,8.3,58.67,12.9,-0.204,30.131,0.1499,50.07,15.4,73.00,70,0.006,4.56,-888.88,283
10/20/16,09:00:00,0.00,6.6,59.31,12.4,-0.204,30.131,0.1499,50.32,14.1,72.00,63,0.006,4.60,-888.88,354
10/20/16,09:15:00,0.00,7.5,59.57,11.8,-0.204,30.137,0.1492,50.00,15.4,70.50,65,0.006,4.56,-888.88,393
10/20/16,09:30:00,0.00,7.9,58.84,11.8,-0.204,30.134,0.1485,49.30,16.6,70.50,67,0.006,4.56,-888.88,304
10/20/16,09:45:00,0.00,7.5,59.53,12.9,-0.204,30.131,0.1492,50.97,14.1,73.20,62,0.006,4.56,-888.88,341
10/20/16,10:00:00,0.00,7.9,59.19,12.9,-0.204,30.131,0.1485,51.15,14.5,74.60,66,0.006,4.60,-888.88,393
10/20/16,10:15:00,0.00,8.3,60.05,13.5,-0.204,30.128,0.1485,52.74,15.8,76.70,74,0.006,4.56,-888.88,461
10/20/16,10:30:00,0.00,8.7,59.36,14.7,-0.204,30.125,0.1477,52.50,16.2,77.90,83,0.006,4.56,-888.88,148
10/20/16,10:45:00,0.00,8.7,59.23,14.7,-0.204,30.125,0.1477,52.68,17.0,78.80,67,0.006,4.56,-888.88,196
10/20/16,11:00:00,0.00,8.7,59.44,14.7,-0.204,30.128,0.1485,52.95,17.0,79.00,69,0.006,4.60,-888.88,174
10/20/16,11:15:00,0.00,9.1,59.53,12.9,-0.204,30.125,0.1492,53.35,16.2,79.90,66,0.006,4.56,-888.88,577
10/20/16,11:30:00,0.00,9.5,60.22,10.6,-0.204,30.119,0.1492,53.19,16.2,77.50,66,0.006,4.57,-888.88,608
10/20/16,11:45:00,0.00,9.5,59.62,10.0,-0.204,30.116,0.1485,52.11,17.0,76.10,72,0.006,4.57,-888.88,364
10/20/16,12:00:00,0.00,7.9,61.68,8.8,-0.204,30.119,0.1485,54.39,15.4,76.90,72,0.006,4.60,-888.88,371
10/20/16,12:15:00,0.00,7.9,60.78,9.4,-0.204,30.116,0.1485,53.76,14.1,77.60,81,0.006,4.57,-888.88,432
10/20/16,12:30:00,0.00,8.3,60.00,10.0,-0.204,30.113,0.1477,53.40,15.8,78.70,70,0.006,4.57,-888.88,299
10/20/16,12:45:00,0.00,8.3,60.52,10.6,-0.204,30.104,0.1477,54.10,18.3,79.30,67,0.006,4.59,-888.88,476
10/20/16,13:00:00,0.00,8.7,60.09,11.8,-0.204,30.098,0.1470,54.03,18.3,80.30,65,0.006,4.60,-888.88,329
10/20/16,13:15:00,0.00,9.5,60.00,11.8,-0.204,30.093,0.1477,54.52,17.8,82.00,70,0.006,4.57,-888.88,626
10/20/16,13:30:00,0.00,9.1,60.95,10.6,-0.204,30.084,0.1470,55.20,17.4,81.30,65,0.006,4.59,-888.88,544
10/20/16,13:45:00,0.00,8.3,60.05,12.4,-0.204,30.081,0.1477,54.30,17.4,81.20,73,0.006,4.59,-888.88,257
10/20/16,14:00:00,0.00,8.3,59.57,14.7,-0.204,30.081,0.1477,54.14,17.0,82.10,74,0.006,4.60,-888.88,209
10/20/16,14:15:00,0.00,9.5,59.27,18.2,-0.204,30.087,0.1470,54.25,17.0,83.30,62,0.006,4.57,-888.88,134
10/20/16,14:30:00,0.00,9.5,59.14,18.8,-0.204,30.081,0.1470,54.28,15.4,83.80,62,0.006,4.59,-888.88,159
10/20/16,14:45:00,0.00,8.3,60.30,13.5,-0.204,30.081,0.1470,55.42,15.8,83.80,63,0.006,4.59,-888.88,577
10/20/16,15:00:00,0.00,8.3,59.44,17.1,-0.204,30.081,0.1477,54.14,16.6,82.50,63,0.006,4.60,-888.88,216
10/20/16,15:15:00,0.00,7.5,59.36,20.0,-0.204,30.087,0.1477,54.09,14.9,82.60,66,0.006,4.57,-888.88,149
10/20/16,15:30:00,0.00,7.5,58.97,28.8,-0.204,30.087,0.1470,54.25,14.1,84.20,70,0.006,4.59,-888.88,62
10/20/16,15:45:00,0.00,7.5,58.54,28.2,-0.204,30.081,0.1470,54.27,13.7,85.60,69,0.006,4.59,-888.88,79
10/20/16,16:00:00,0.00,8.3,58.63,23.5,-0.204,30.081,0.1463,54.10,15.4,84.80,63,0.006,4.60,-888.88,127
10/20/16,16:15:00,0.00,8.7,58.41,27.1,-0.204,30.075,0.1463,53.73,14.9,84.30,60,0.006,4.59,-888.88,71
10/20/16,16:30:00,0.00,8.7,58.20,28.8,-0.204,30.066,0.1463,53.67,17.8,84.80,70,0.006,4.59,-888.88,53
10/20/16,16:45:00,0.00,9.5,57.94,33.5,-0.204,30.060,0.1463,53.49,16.6,85.00,74,0.006,4.59,-888.88,38
10/20/16,17:00:00,0.00,6.2,58.07,35.3,-0.204,30.060,0.1463,53.67,10.8,85.20,66,0.006,4.60,-888.88,14
10/20/16,17:15:00,0.00,7.9,57.68,40.0,-0.204,30.057,0.1463,53.33,15.8,85.30,73,0.006,4.50,-888.88,11
10/20/16,17:30:00,0.00,7.5,57.68,41.8,-0.204,30.051,0.1463,53.42,15.8,85.60,79,0.006,4.50,-888.88,8
10/20/16,17:45:00,0.00,7.5,57.51,44.7,-0.204,30.048,0.1456,53.31,17.8,85.80,77,0.006,4.48,-888.88,1
10/20/16,18:00:00,0.00,7.1,57.42,49.4,-0.204,30.045,0.1463,53.33,12.9,86.10,77,0.006,4.50,-888.88,1
10/20/16,18:15:00,0.00,6.2,57.46,60.6,-0.204,30.039,0.1456,53.62,11.6,86.90,74,0.006,4.44,-888.88,1
10/20/16,18:30:00,0.00,6.6,57.51,60.6,-0.204,30.048,0.1456,53.92,15.8,87.70,72,0.006,4.44,-888.88,1
10/20/16,18:45:00,0.00,6.2,57.51,65.9,-0.204,30.045,0.1456,54.01,10.8,88.00,72,0.006,4.44,-888.88,1
10/20/16,19:00:00,0.00,5.8,57.55,65.9,-0.204,30.042,0.1456,54.12,12.9,88.20,69,0.006,4.50,-888.88,1
10/20/16,19:15:00,0.00,6.2,57.63,65.9,-0.204,30.033,0.1463,54.18,12.0,88.10,66,0.006,4.40,-888.88,1
10/20/16,19:30:00,0.00,6.6,57.63,64.7,-0.204,30.031,0.1463,54.19,13.3,88.20,65,0.006,4.42,-888.88,1
10/20/16,19:45:00,0.00,7.5,57.63,64.1,-0.204,30.028,0.1463,54.19,12.9,88.20,72,0.006,4.42,-888.88,1
10/20/16,20:00:00,0.00,6.6,57.63,66.5,-0.204,30.022,0.1463,54.19,13.3,88.20,70,0.006,4.41,-888.88,1
10/20/16,20:15:00,0.00,6.2,57.63,70.0,-0.204,30.016,0.1463,54.23,12.9,88.30,74,0.006,4.38,-888.88,1
10/20/16,20:30:00,0.00,6.2,57.76,65.9,-0.204,30.013,0.1477,54.39,13.3,88.40,66,0.006,4.39,-888.88,1
10/20/16,20:45:00,0.00,6.2,57.76,72.4,-0.204,30.010,0.1470,54.39,12.9,88.40,69,0.006,4.39,-888.88,1
10/20/16,21:00:00,0.00,6.6,57.81,75.3,-0.204,30.007,0.1463,54.52,11.6,88.70,69,0.006,4.41,-888.88,1
10/20/16,21:15:00,0.00,6.6,57.89,78.2,-0.204,30.004,0.1456,54.70,11.6,89.00,63,0.006,4.37,-888.88,1
10/20/16,21:30:00,0.00,6.6,57.76,100.0,-0.204,30.001,0.1456,54.64,14.9,89.20,62,0.006,4.39,-888.88,1
10/20/16,21:45:00,0.00,5.8,56.90,100.0,-0.204,29.995,0.1463,54.34,11.6,91.00,67,0.006,4.39,-888.88,1
10/20/16,22:00:00,0.00,5.0,56.68,100.0,-0.204,29.986,0.1485,54.86,10.4,93.50,67,0.006,4.41,-888.88,1
10/20/16,22:15:00,0.00,5.0,56.60,100.0,-0.204,29.977,0.1528,55.13,9.5,94.70,69,0.006,4.37,-888.88,1
10/20/16,22:30:00,0.04,4.6,56.60,100.0,-0.204,29.971,0.1870,55.36,9.5,95.50,66,0.006,4.39,-888.88,1
10/20/16,22:45:00,0.01,4.6,56.68,100.0,-0.204,29.960,0.1884,55.62,8.3,96.10,62,0.006,4.39,-888.88,1
10/20/16,23:00:00,0.00,3.7,56.81,100.0,-0.204,29.957,0.1899,55.87,7.9,96.50,69,0.006,4.41,-888.88,1
10/20/16,23:15:00,0.01,4.6,56.99,100.0,-0.204,29.945,0.1884,56.08,8.3,96.70,73,0.006,4.36,-888.88,1
10/20/16,23:30:00,0.00,3.7,57.20,100.0,-0.204,29.942,0.1870,56.39,7.9,97.00,66,0.006,4.39,-888.88,1
10/20/16,23:45:00,0.00,4.2,57.33,100.0,-0.204,29.936,0.1877,56.55,7.5,97.10,70,0.006,4.39,-888.88,1
10/21/16,00:00:00,0.01,3.3,57.51,100.0,-0.204,29.927,0.1920,56.79,8.3,97.30,67,0.006,4.41,-888.88,1
10/21/16,00:15:00,0.02,3.3,57.63,100.0,-0.204,29.918,0.2044,56.91,6.6,97.30,62,0.006,4.36,-888.88,1
10/21/16,00:30:00,0.00,2.5,57.76,100.0,-0.204,29.912,0.2102,57.09,6.6,97.50,53,0.006,4.38,-888.88,1
10/21/16,00:45:00,0.00,0.4,57.85,100.0,-0.204,29.904,0.2080,57.20,5.0,97.60,66,0.006,4.39,-888.88,1
10/21/16,01:00:00,0.00,0.0,57.94,100.0,-0.204,29.898,0.2058,57.29,0.0,97.60,81,0.006,4.41,-888.88,1
10/21/16,01:15:00,0.00,0.0,58.07,100.0,-0.204,29.892,0.2037,57.45,0.0,97.70,83,0.006,4.36,-888.88,1
10/21/16,01:30:00,0.00,0.0,58.24,100.0,-0.204,29.889,0.2022,57.69,0.0,97.90,77,0.006,4.36,-888.88,1
10/21/16,01:45:00,0.00,0.0,58.28,100.0,-0.204,29.880,0.2008,57.72,0.0,97.90,77,0.006,4.38,-888.88,1
10/21/16,02:00:00,0.01,0.0,58.32,100.0,-0.204,29.871,0.1993,57.79,0.0,98.00,77,0.006,4.41,-888.88,1
10/21/16,02:15:00,0.00,0.0,58.41,100.0,-0.204,29.859,0.1986,57.90,0.0,98.10,77,0.006,4.34,-888.88,1
10/21/16,02:30:00,0.00,0.0,58.54,100.0,-0.204,29.847,0.1971,58.06,0.0,98.20,77,0.006,4.36,-888.88,1
10/21/16,02:45:00,0.00,0.0,58.71,100.0,-0.204,29.839,0.1964,58.24,0.0,98.20,77,0.006,4.36,-888.88,1
10/21/16,03:00:00,0.00,0.0,58.76,100.0,-0.204,29.824,0.1957,58.28,0.0,98.20,77,0.006,4.41,-888.88,1
10/21/16,03:15:00,0.00,0.0,58.84,100.0,-0.204,29.821,0.1949,58.37,0.0,98.20,77,0.006,4.34,-888.88,1
10/21/16,03:30:00,0.00,0.0,58.88,100.0,-0.204,29.818,0.1935,58.41,0.0,98.20,77,0.006,4.35,-888.88,1
10/21/16,03:45:00,0.00,0.0,58.88,100.0,-0.204,29.815,0.1935,58.41,0.0,98.20,77,0.006,4.38,-888.88,1
10/21/16,04:00:00,0.00,0.0,58.93,100.0,-0.204,29.809,0.1928,58.48,0.0,98.30,77,0.006,4.41,-888.88,1
10/21/16,04:15:00,0.00,0.0,58.88,100.0,-0.204,29.803,0.1920,58.44,0.0,98.30,77,0.006,4.34,-888.88,1
10/21/16,04:30:00,0.00,0.0,58.93,100.0,-0.204,29.803,0.1913,58.48,0.0,98.30,77,0.006,4.35,-888.88,1
10/21/16,04:45:00,0.00,0.0,58.97,100.0,-0.204,29.800,0.1906,58.55,0.0,98.40,77,0.006,4.36,-888.88,1
10/21/16,05:00:00,0.00,0.0,58.97,100.0,-0.204,29.797,0.1899,58.59,0.0,98.50,77,0.006,4.41,-888.88,1
10/21/16,05:15:00,0.00,0.0,59.01,100.0,-0.204,29.794,0.1899,58.62,0.0,98.50,77,0.006,4.34,-888.88,1
10/21/16,05:30:00,0.01,0.0,59.06,100.0,-0.204,29.794,0.1891,58.68,0.0,98.50,77,0.006,4.35,-888.88,1
10/21/16,05:45:00,0.00,0.0,59.14,100.0,-0.204,29.794,0.1884,58.75,0.0,98.50,77,0.006,4.35,-888.88,1
10/21/16,06:00:00,0.00,0.0,59.19,100.0,-0.204,29.788,0.1884,58.82,0.0,98.60,77,0.006,4.41,-888.88,1
10/21/16,06:15:00,0.00,0.0,59.19,100.0,-0.204,29.785,0.1884,58.82,0.0,98.60,77,0.006,4.34,-888.88,1
10/21/16,06:30:00,0.00,0.0,59.14,100.0,-0.204,29.780,0.1877,58.78,0.0,98.60,77,0.006,4.35,-888.88,1
10/21/16,06:45:00,0.00,0.0,59.62,100.0,-0.204,29.777,0.1877,59.25,0.0,98.60,77,0.006,4.35,-888.88,1
10/21/16,07:00:00,0.00,0.0,59.79,100.0,-0.204,29.771,0.1870,59.43,0.0,98.60,77,0.006,4.41,-888.88,3
10/21/16,07:15:00,0.00,0.0,60.22,96.5,-0.204,29.768,0.1870,59.88,0.0,98.70,77,0.006,4.34,-888.88,8
10/21/16,07:30:00,0.00,0.0,60.65,96.5,-0.204,29.771,0.1870,60.31,0.0,98.70,77,0.006,4.34,-888.88,21
10/21/16,07:45:00,0.00,0.0,61.50,97.6,-0.204,29.774,0.1870,61.20,0.0,98.80,77,0.006,4.36,-888.88,8
10/21/16,08:00:00,0.00,0.0,61.85,98.2,-0.204,29.774,0.1862,61.52,0.0,98.70,77,0.006,4.41,-888.88,14
10/21/16,08:15:00,0.00,0.0,62.10,98.2,-0.204,29.771,0.1862,61.77,0.0,98.70,77,0.006,4.34,-888.88,19
10/21/16,08:30:00,0.00,0.0,62.62,98.8,-0.204,29.768,0.1855,62.31,0.0,98.80,77,0.006,4.36,-888.88,53
10/21/16,08:45:00,0.00,0.0,63.56,99.4,-0.204,29.762,0.1855,63.28,0.0,98.90,77,0.006,4.43,-888.88,123
10/21/16,09:00:00,0.00,0.0,64.85,100.0,-0.204,29.759,0.1848,64.58,0.0,98.90,83,0.006,4.51,-888.88,122
10/21/16,09:15:00,0.00,0.0,65.57,100.0,-0.204,29.747,0.1848,65.30,4.6,98.90,115,0.006,4.49,-888.88,78
10/21/16,09:30:00,0.00,0.0,66.51,100.0,-0.204,29.738,0.1840,66.24,5.0,98.90,129,0.006,4.54,-888.88,83
10/21/16,09:45:00,0.00,0.0,67.76,100.0,-0.204,29.718,0.1840,67.46,0.0,98.80,131,0.006,4.56,-888.88,154
10/21/16,10:00:00,0.00,0.4,69.99,29.4,-0.204,29.706,0.1833,69.62,7.5,98.60,147,0.006,4.60,-888.88,184
10/21/16,10:15:00,0.00,2.5,70.67,29.4,-0.204,29.706,0.1833,69.98,7.5,97.50,160,0.006,4.55,-888.88,546
10/21/16,10:30:00,0.00,2.9,72.48,23.5,-0.204,29.700,0.1826,71.38,9.5,96.20,187,0.006,4.56,-888.88,492
10/21/16,10:45:00,0.00,3.3,73.77,19.4,-0.204,29.694,0.1819,71.91,12.9,93.70,164,0.006,4.56,-888.88,618
10/21/16,11:00:00,0.00,4.2,74.47,17.1,-0.204,29.688,0.1819,71.56,12.9,90.50,178,0.006,4.60,-888.88,326
10/21/16,11:15:00,0.00,4.2,74.86,14.7,-0.204,29.676,0.1811,70.54,10.8,86.30,180,0.006,4.54,-888.88,302
10/21/16,11:30:00,0.00,5.8,74.03,13.5,-0.204,29.673,0.1797,68.13,13.3,81.70,157,0.006,4.56,-888.88,188
10/21/16,11:45:00,0.00,4.6,75.51,12.9,-0.204,29.667,0.1797,68.99,13.3,80.10,157,0.006,4.56,-888.88,269
10/21/16,12:00:00,0.00,5.4,74.77,12.9,-0.204,29.656,0.1782,67.60,14.5,78.30,153,0.006,4.60,-888.88,348
10/21/16,12:15:00,0.00,5.0,75.29,11.8,-0.204,29.644,0.1775,67.44,12.0,76.50,157,0.006,4.48,-888.88,217
10/21/16,12:30:00,0.00,5.8,74.60,12.9,-0.204,29.638,0.1775,67.21,14.1,77.70,154,0.006,4.54,-888.88,138
10/21/16,12:45:00,0.00,4.6,74.38,13.5,-0.204,29.629,0.1768,67.60,13.7,79.30,154,0.006,4.56,-888.88,164
10/21/16,13:00:00,0.00,3.3,74.60,13.5,-0.204,29.617,0.1768,68.00,11.6,79.80,143,0.006,4.60,-888.88,147
10/21/16,13:15:00,0.00,5.0,73.73,13.5,-0.204,29.611,0.1761,66.56,13.3,78.20,181,0.006,4.56,-888.88,149
10/21/16,13:30:00,0.00,3.7,74.51,12.9,-0.204,29.605,0.1753,67.03,11.6,77.40,163,0.006,4.56,-888.88,221
10/21/16,13:45:00,0.00,3.3,75.07,12.4,-0.204,29.591,0.1753,66.92,9.5,75.70,156,0.006,4.56,-888.88,164
10/21/16,14:00:00,0.00,5.4,74.34,13.5,-0.204,29.579,0.1746,66.70,12.5,77.00,146,0.006,4.60,-888.88,147
10/21/16,14:15:00,0.00,6.2,74.81,17.6,-0.204,29.576,0.1746,68.05,16.2,79.40,146,0.006,4.56,-888.88,244
10/21/16,14:30:00,0.00,4.2,74.81,14.7,-0.204,29.558,0.1739,68.16,12.5,79.70,149,0.006,4.57,-888.88,157
10/21/16,14:45:00,0.00,5.0,73.95,92.9,-0.204,29.549,0.1732,67.62,12.5,80.50,140,0.006,4.57,-888.88,119
10/21/16,15:00:00,0.00,4.6,74.21,17.1,-0.204,29.546,0.1732,68.32,11.2,81.80,126,0.006,4.60,-888.88,163
10/21/16,15:15:00,0.00,5.0,74.68,15.9,-0.204,29.531,0.1732,68.50,13.7,81.00,136,0.006,4.57,-888.88,147
10/21/16,15:30:00,0.00,5.0,74.21,17.6,-0.204,29.529,0.1717,67.95,12.5,80.70,129,0.006,4.57,-888.88,96
10/21/16,15:45:00,0.00,3.7,74.25,17.1,-0.204,29.520,0.1717,68.09,8.3,81.00,129,0.006,4.57,-888.88,134
10/21/16,16:00:00,0.00,4.6,74.38,17.1,-0.204,29.514,0.1717,68.04,11.2,80.50,121,0.006,4.60,-888.88,101
10/21/16,16:15:00,0.00,3.7,73.52,19.4,-0.204,29.508,0.1717,67.33,7.1,80.90,98,0.006,4.56,-888.88,63
10/21/16,16:30:00,0.00,3.7,72.65,24.1,-0.204,29.487,0.1717,67.48,8.7,83.70,76,0.006,4.54,-888.88,26
10/21/16,16:45:00,0.00,4.6,71.71,28.8,-0.204,29.478,0.1702,66.94,9.5,84.80,67,0.006,4.53,-888.88,18
10/21/16,17:00:00,0.00,3.7,70.76,51.8,-0.204,29.478,0.1702,66.43,12.5,86.10,70,0.006,4.51,-888.88,6
10/21/16,17:15:00,0.00,4.2,70.33,100.0,-0.204,29.469,0.1702,66.61,11.2,87.90,86,0.006,4.45,-888.88,4
10/21/16,17:30:00,0.00,5.4,69.73,100.0,-0.204,29.458,0.1702,66.45,11.6,89.20,102,0.006,4.45,-888.88,1
10/21/16,17:45:00,0.00,5.4,69.39,100.0,-0.204,29.449,0.1695,66.40,12.5,90.10,104,0.006,4.45,-888.88,1
10/21/16,18:00:00,0.00,5.0,68.27,100.0,-0.204,29.434,0.1717,65.80,12.0,91.70,102,0.006,4.51,-888.88,1
10/21/16,18:15:00,0.00,5.0,67.84,100.0,-0.204,29.431,0.1717,66.09,9.5,94.00,108,0.006,4.42,-888.88,1
10/21/16,18:30:00,0.01,4.2,67.59,100.0,-0.204,29.425,0.1732,66.15,9.5,95.00,98,0.006,4.42,-888.88,1
10/21/16,18:45:00,0.00,4.2,66.13,100.0,-0.204,29.416,0.1753,64.85,8.3,95.50,77,0.006,4.42,-888.88,1
10/21/16,19:00:00,0.01,4.6,65.74,100.0,-0.204,29.404,0.1768,64.74,9.1,96.40,70,0.006,4.41,-888.88,1
10/21/16,19:15:00,0.01,4.2,66.22,100.0,-0.204,29.393,0.1811,65.39,7.9,97.00,87,0.006,4.39,-888.88,1
10/21/16,19:30:00,0.01,4.2,66.43,100.0,-0.204,29.384,0.1891,65.66,8.7,97.20,101,0.006,4.39,-888.88,1
10/21/16,19:45:00,0.00,4.2,66.34,100.0,-0.204,29.363,0.1906,65.62,7.9,97.40,100,0.006,4.40,-888.88,1
10/21/16,20:00:00,0.01,3.7,66.64,100.0,-0.204,29.363,0.1913,65.93,7.5,97.40,108,0.006,4.41,-888.88,1
10/21/16,20:15:00,0.01,3.7,66.73,100.0,-0.204,29.354,0.1949,66.04,10.0,97.50,107,0.006,4.36,-888.88,1
10/21/16,20:30:00,0.01,3.3,66.73,100.0,-0.204,29.342,0.2044,66.07,7.9,97.60,121,0.006,4.39,-888.88,1
10/21/16,20:45:00,0.03,1.2,66.73,100.0,-0.204,29.340,0.2320,66.11,7.1,97.70,139,0.006,4.39,-888.88,1
10/21/16,21:00:00,0.01,0.4,66.77,100.0,-0.204,29.342,0.2334,66.15,2.9,97.70,149,0.006,4.41,-888.88,1
10/21/16,21:15:00,0.01,0.4,66.73,100.0,-0.204,29.340,0.2320,66.13,5.4,97.80,188,0.006,4.37,-888.88,1
10/21/16,21:30:00,0.50,4.2,65.57,100.0,-0.204,29.345,0.3112,65.03,9.1,98.00,317,0.006,4.39,-888.88,1
10/21/16,21:45:00,0.30,1.7,65.62,100.0,-0.204,29.325,0.3010,65.17,5.8,98.30,6,0.006,4.39,-888.88,1
10/21/16,22:00:00,0.12,0.4,65.57,100.0,-0.204,29.322,0.2799,65.12,4.6,98.30,28,0.006,4.41,-888.88,1
10/21/16,22:15:00,0.29,0.0,65.57,100.0,-0.204,29.322,0.3191,65.12,0.0,98.30,31,0.006,4.36,-888.88,1
10/21/16,22:30:00,0.14,0.0,65.62,100.0,-0.204,29.310,0.3082,65.19,0.0,98.40,31,0.006,4.39,-888.88,1
10/21/16,22:45:00,0.02,0.0,65.36,100.0,-0.204,29.298,0.2574,64.99,0.0,98.60,51,0.006,4.39,-888.88,1
10/21/16,23:00:00,0.00,0.0,65.36,100.0,-0.204,29.292,0.2422,64.98,0.0,98.50,79,0.006,4.41,-888.88,1
10/21/16,23:15:00,0.01,0.0,65.32,100.0,-0.204,29.286,0.2371,64.96,2.1,98.60,79,0.006,4.36,-888.88,1
10/21/16,23:30:00,0.00,0.0,65.40,100.0,-0.204,29.278,0.2305,65.10,0.0,98.80,73,0.006,4.38,-888.88,1
10/21/16,23:45:00,0.01,0.0,65.44,100.0,-0.204,29.272,0.2269,65.14,0.0,98.80,70,0.006,4.39,-888.88,1
10/22/16,00:00:00,0.01,0.0,65.44,100.0,-0.204,29.254,0.2269,65.17,0.0,98.90,67,0.006,4.41,-888.88,1
10/22/16,00:15:00,0.01,0.0,65.40,100.0,-0.204,29.245,0.2233,65.16,0.0,99.00,67,0.006,4.36,-888.88,1
10/22/16,00:30:00,0.00,0.0,65.23,100.0,-0.204,29.239,0.2196,64.99,0.0,99.00,69,0.006,4.38,-888.88,1
10/22/16,00:45:00,0.00,0.0,65.27,100.0,-0.204,29.233,0.2182,65.03,0.0,99.00,69,0.006,4.38,-888.88,1
10/22/16,01:00:00,0.00,0.0,65.23,100.0,-0.204,29.233,0.2182,64.99,0.0,99.00,69,0.006,4.41,-888.88,1
10/22/16,01:15:00,0.00,0.0,65.32,100.0,-0.204,29.233,0.2167,65.07,0.0,99.00,69,0.006,4.36,-888.88,1
10/22/16,01:30:00,0.00,0.0,65.27,100.0,-0.204,29.230,0.2182,65.07,0.0,99.10,69,0.006,4.37,-888.88,1
