Date,Time,"Water Content (S-SMC 9927044:10659713-1), m^3/m^3","Pressure (S-BPB 9927044:10661037-1), inHg","Voltage (91-U30-CVIA 9927044:9896946-1), V","RH (S-THB 9927044:9909397-2), %","Wetness (S-LWA 9927044:9895688-1), %","Dew Point (S-THB 9927044:9909397-3), *F","Battery (U30 BATTERY 9927044:9927044-B), V","Wind Direction (S-WCA 9927044:9907761-3), *","Temperature (S-TMB 9927044:9912395-1), *F","Temperature (S-THB 9927044:9909397-1), *F","Wind Speed (S-WCA 9927044:9907761-1), mph","Solar Radiation (S-LIB 9927044:9903142-1), W/m^2","Rain (S-RGA 9927044:9917722-1), in","Current (91-U30-CVIA 9927044:9896946-2), mA","Gust Speed (S-WCA 9927044:9907761-2), mph"
12/07/16,20:15:00,0.1949,29.880,-0.204,94.50,100.0,33.04,4.34,256,-888.88,34.47,1.2,1,0.00,0.006,3.3
12/07/16,20:30:00,0.1949,29.883,-0.204,94.90,100.0,33.78,4.36,261,-888.88,35.10,1.2,1,0.00,0.006,2.9
12/07/16,20:45:00,0.1949,29.886,-0.204,95.30,100.0,34.72,4.38,261,-888.88,35.93,1.7,1,0.00,0.006,3.3
12/07/16,21:00:00,0.1949,29.877,-0.204,95.40,100.0,34.45,4.38,256,-888.88,35.64,1.7,1,0.00,0.006,3.3
12/07/16,21:15:00,0.1949,29.874,-0.204,95.50,100.0,34.14,4.63,253,-888.88,35.30,0.4,1,0.00,0.006,2.5
12/07/16,21:30:00,0.1949,29.874,-0.204,95.60,100.0,33.87,4.35,253,-888.88,35.01,0.0,1,0.00,0.006,0.8
12/07/16,21:45:00,0.1949,29.868,-0.204,95.70,100.0,34.09,4.36,253,-888.88,35.20,0.0,1,0.00,0.006,0.0
12/07/16,22:00:00,0.1949,29.871,-0.204,95.70,100.0,33.22,4.36,253,-888.88,34.32,0.0,1,0.00,0.006,0.0
12/07/16,22:15:00,0.1949,29.868,-0.204,95.90,100.0,33.28,4.63,253,-888.88,34.32,0.0,1,0.00,0.006,1.2
12/07/16,22:30:00,0.1942,29.859,-0.204,95.90,100.0,33.28,4.34,253,-888.88,34.32,0.0,1,0.00,0.006,1.7
12/07/16,22:45:00,0.1942,29.859,-0.204,95.90,100.0,33.08,4.35,253,-888.88,34.12,0.0,1,0.00,0.006,0.0
12/07/16,23:00:00,0.1942,29.859,-0.204,96.10,100.0,32.88,4.36,253,-888.88,33.88,0.0,1,0.00,0.006,0.4
12/07/16,23:15:00,0.1942,29.859,-0.204,96.20,100.0,32.86,4.53,251,-888.88,33.83,0.0,1,0.00,0.006,0.8
12/07/16,23:30:00,0.1942,29.847,-0.204,96.40,100.0,33.35,4.36,246,-888.88,34.27,0.0,1,0.00,0.006,0.0
12/07/16,23:45:00,0.1935,29.842,-0.204,96.40,100.0,32.61,4.35,246,-888.88,33.53,0.0,1,0.00,0.006,0.0
12/08/16,00:00:00,0.1935,29.847,-0.204,96.60,100.0,32.92,4.35,246,-888.88,33.78,0.0,1,0.00,0.006,0.0
12/08/16,00:15:00,0.1942,29.850,-0.204,96.80,100.0,33.69,4.44,253,-888.88,34.52,2.1,1,0.00,0.006,5.4
12/08/16,00:30:00,0.1942,29.850,-0.204,96.80,100.0,33.80,4.33,257,-888.88,34.61,0.8,1,0.00,0.006,5.0
12/08/16,00:45:00,0.1942,29.853,-0.204,96.70,100.0,33.87,4.34,257,-888.88,34.71,1.2,1,0.00,0.006,5.0
12/08/16,01:00:00,0.1942,29.847,-0.204,96.70,100.0,33.91,4.34,244,-888.88,34.76,0.0,1,0.00,0.006,0.0
12/08/16,01:15:00,0.1942,29.842,-0.204,96.60,100.0,33.64,4.44,248,-888.88,34.52,0.0,1,0.00,0.006,0.0
12/08/16,01:30:00,0.1935,29.839,-0.204,96.60,100.0,32.92,4.32,236,-888.88,33.78,0.0,1,0.00,0.006,0.0
12/08/16,01:45:00,0.1935,29.842,-0.204,96.70,100.0,33.22,4.34,244,-888.88,34.08,0.0,1,0.00,0.006,0.0
12/08/16,02:00:00,0.1935,29.842,-0.204,96.70,100.0,33.67,4.34,232,-888.88,34.52,0.0,1,0.00,0.006,0.0
12/08/16,02:15:00,0.1942,29.836,-0.204,96.60,100.0,33.89,4.44,230,-888.88,34.76,0.8,1,0.00,0.006,4.2
12/08/16,02:30:00,0.1935,29.836,-0.204,96.50,100.0,33.91,4.32,244,-888.88,34.81,0.0,1,0.00,0.006,0.0
12/08/16,02:45:00,0.1935,29.833,-0.204,96.30,100.0,33.96,4.34,244,-888.88,34.91,0.0,1,0.00,0.006,0.0
12/08/16,03:00:00,0.1935,29.833,-0.204,96.10,100.0,33.48,4.34,241,-888.88,34.47,0.0,1,0.00,0.006,0.0
12/08/16,03:15:00,0.1935,29.830,-0.204,96.20,100.0,33.58,4.44,230,-888.88,34.57,0.0,1,0.00,0.006,0.0
12/08/16,03:30:00,0.1935,29.827,-0.204,96.00,100.0,32.56,4.32,219,-888.88,33.58,0.0,1,0.00,0.006,0.0
12/08/16,03:45:00,0.1935,29.824,-0.204,96.10,100.0,32.88,4.34,219,-888.88,33.88,0.0,1,0.00,0.006,0.0
12/08/16,04:00:00,0.1935,29.824,-0.204,96.10,100.0,33.13,4.34,220,-888.88,34.12,0.0,1,0.00,0.006,0.0
12/08/16,04:15:00,0.1935,29.833,-0.204,96.10,100.0,33.13,4.34,225,-888.88,34.12,0.0,1,0.00,0.006,0.0
12/08/16,04:30:00,0.1935,29.833,-0.204,96.20,100.0,33.24,4.32,258,-888.88,34.22,0.0,1,0.00,0.006,0.0
12/08/16,04:45:00,0.1935,29.836,-0.204,96.00,100.0,32.76,4.34,254,-888.88,33.78,0.0,1,0.00,0.006,0.0
12/08/16,05:00:00,0.1928,29.827,-0.204,96.00,100.0,31.71,4.34,251,-888.88,32.74,0.0,1,0.00,0.006,0.0
12/08/16,05:15:00,0.1928,29.824,-0.204,96.10,100.0,31.35,4.53,251,-888.88,32.34,0.0,1,0.00,0.006,0.0
12/08/16,05:30:00,0.1928,29.821,-0.204,96.20,100.0,31.23,4.32,251,-888.88,32.19,0.0,1,0.00,0.006,0.0
12/08/16,05:45:00,0.1920,29.815,-0.204,96.30,100.0,30.65,4.34,251,-888.88,31.59,0.0,1,0.00,0.006,0.0
12/08/16,06:00:00,0.1920,29.815,-0.204,96.40,100.0,30.18,4.34,251,-888.88,31.09,0.0,1,0.00,0.006,0.0
12/08/16,06:15:00,0.1920,29.812,-0.204,96.60,100.0,29.88,4.53,251,-888.88,30.73,0.0,1,0.00,0.006,0.0
12/08/16,06:30:00,0.1920,29.809,-0.204,96.70,100.0,30.00,4.32,251,-888.88,30.83,0.0,1,0.00,0.006,0.0
12/08/16,06:45:00,0.1920,29.812,-0.204,96.70,100.0,30.25,4.33,251,-888.88,31.09,0.0,2,0.00,0.006,0.0
12/08/16,07:00:00,0.1920,29.806,-0.204,96.70,100.0,31.15,4.34,251,-888.88,31.99,0.0,3,0.00,0.006,0.0
12/08/16,07:15:00,0.1920,29.806,-0.204,96.80,100.0,31.53,4.44,251,-888.88,32.34,0.0,27,0.00,0.006,0.0
12/08/16,07:30:00,0.1920,29.806,-0.204,97.00,100.0,31.93,4.33,251,-888.88,32.69,0.0,29,0.00,0.006,0.0
12/08/16,07:45:00,0.1920,29.809,-0.204,97.00,100.0,32.32,4.35,251,-888.88,33.09,0.0,31,0.00,0.006,0.0
12/08/16,08:00:00,0.1920,29.803,-0.204,97.10,100.0,32.74,4.38,248,-888.88,33.48,0.0,29,0.00,0.006,0.0
12/08/16,08:15:00,0.1920,29.794,-0.204,97.10,100.0,33.19,4.63,248,-888.88,33.93,0.0,54,0.00,0.006,0.0
12/08/16,08:30:00,0.1928,29.794,-0.204,97.20,89.4,33.80,4.43,247,-888.88,34.52,0.0,77,0.00,0.006,0.0
12/08/16,08:45:00,0.1928,29.794,-0.204,96.90,90.6,34.50,4.51,234,-888.88,35.30,0.0,79,0.00,0.006,0.0
12/08/16,09:00:00,0.1935,29.794,-0.204,96.40,92.9,35.73,4.56,244,-888.88,36.65,0.0,242,0.00,0.006,3.7
12/08/16,09:15:00,0.1935,29.791,-0.204,95.50,91.8,35.96,4.44,233,-888.88,37.13,0.0,161,0.00,0.006,0.0
12/08/16,09:30:00,0.1935,29.788,-0.204,94.70,31.2,36.61,4.56,233,-888.88,37.99,0.0,204,0.00,0.006,0.0
12/08/16,09:45:00,0.1942,29.788,-0.204,93.40,20.0,37.38,4.56,253,-888.88,39.12,2.9,222,0.00,0.006,7.9
12/08/16,10:00:00,0.1942,29.785,-0.204,92.00,25.3,36.54,4.56,264,-888.88,38.65,4.2,143,0.00,0.006,9.5
12/08/16,10:15:00,0.1935,29.777,-0.204,91.20,22.4,36.18,4.63,265,-888.88,38.51,3.3,132,0.00,0.006,7.5
12/08/16,10:30:00,0.1942,29.762,-0.204,90.40,17.6,36.41,4.56,241,-888.88,38.98,3.7,158,0.00,0.006,7.5
12/08/16,10:45:00,0.1942,29.750,-0.204,88.90,18.2,36.61,4.56,248,-888.88,39.60,2.9,127,0.00,0.006,6.6
12/08/16,11:00:00,0.1935,29.741,-0.204,87.30,16.5,36.05,4.56,218,-888.88,39.50,3.7,146,0.00,0.006,6.6
12/08/16,11:15:00,0.1942,29.729,-0.204,85.40,14.1,36.46,4.44,258,-888.88,40.49,3.7,136,0.00,0.006,8.7
12/08/16,11:30:00,0.1935,29.718,-0.204,84.20,14.7,36.01,4.54,236,-888.88,40.39,2.5,97,0.00,0.006,5.4
12/08/16,11:45:00,0.1935,29.706,-0.204,82.50,12.4,36.23,4.56,202,-888.88,41.14,3.3,134,0.00,0.006,6.6
12/08/16,12:00:00,0.1935,29.697,-0.204,79.50,11.2,35.24,4.56,244,-888.88,41.09,4.2,159,0.00,0.006,8.7
12/08/16,12:15:00,0.1935,29.685,-0.204,77.10,11.2,34.48,4.53,247,-888.88,41.09,4.2,167,0.00,0.006,8.3
12/08/16,12:30:00,0.1935,29.676,-0.204,75.60,9.4,34.12,4.56,263,-888.88,41.23,4.2,163,0.00,0.006,9.1
12/08/16,12:45:00,0.1935,29.673,-0.204,76.00,9.4,34.03,4.56,257,-888.88,41.00,5.0,168,0.00,0.006,9.5
12/08/16,13:00:00,0.1935,29.664,-0.204,76.80,10.0,34.47,4.56,248,-888.88,41.18,5.0,136,0.00,0.006,10.4
12/08/16,13:15:00,0.1935,29.661,-0.204,75.70,10.0,34.16,4.56,251,-888.88,41.23,5.4,123,0.00,0.006,11.6
12/08/16,13:30:00,0.1935,29.658,-0.204,74.60,8.8,33.69,4.54,248,-888.88,41.14,5.0,129,0.01,0.006,13.7
12/08/16,13:45:00,0.1935,29.656,-0.204,73.60,8.8,33.49,4.56,250,-888.88,41.28,5.0,119,0.00,0.006,10.0
12/08/16,14:00:00,0.1928,29.653,-0.204,72.30,8.8,32.88,4.56,248,-888.88,41.09,6.6,119,0.00,0.006,13.3
12/08/16,14:15:00,0.1928,29.656,-0.204,71.90,8.2,32.83,4.56,248,-888.88,41.18,5.8,106,0.00,0.006,12.0
12/08/16,14:30:00,0.1928,29.661,-0.204,71.20,7.6,32.63,4.56,258,-888.88,41.23,5.4,91,0.00,0.006,13.7
12/08/16,14:45:00,0.1920,29.667,-0.204,70.60,8.2,32.23,4.56,264,-888.88,41.04,5.0,81,0.00,0.006,12.5
12/08/16,15:00:00,0.1920,29.673,-0.204,70.70,7.6,32.32,4.56,282,-888.88,41.09,3.7,62,0.00,0.006,8.7
12/08/16,15:15:00,0.1920,29.673,-0.204,66.30,7.1,30.72,4.56,279,-888.88,41.09,5.4,62,0.00,0.006,12.9
12/08/16,15:30:00,0.1920,29.673,-0.204,64.50,6.5,29.75,4.56,275,-888.88,40.76,6.2,27,0.00,0.006,12.0
12/08/16,15:45:00,0.1913,29.670,-0.204,65.10,6.5,29.30,4.51,274,-888.88,40.06,5.0,11,0.00,0.006,11.6
12/08/16,16:00:00,0.1913,29.670,-0.204,65.40,7.1,28.92,4.51,265,-888.88,39.55,4.2,3,0.00,0.006,10.4
12/08/16,16:15:00,0.1913,29.673,-0.204,66.50,7.1,28.98,4.50,256,-888.88,39.17,4.6,1,0.00,0.006,9.1
12/08/16,16:30:00,0.1906,29.679,-0.204,67.50,7.6,28.80,4.49,260,-888.88,38.61,3.7,1,0.00,0.006,9.5
12/08/16,16:45:00,0.1906,29.679,-0.204,68.40,8.8,28.38,4.46,256,-888.88,37.85,2.9,1,0.00,0.006,8.3
12/08/16,17:00:00,0.1906,29.679,-0.204,70.00,11.2,28.63,4.47,253,-888.88,37.51,2.1,1,0.00,0.006,5.8
12/08/16,17:15:00,0.1906,29.682,-0.204,70.90,12.4,28.67,4.47,263,-888.88,37.23,2.1,1,0.00,0.006,4.2
12/08/16,17:30:00,0.1906,29.691,-0.204,71.80,21.8,28.09,4.47,247,-888.88,36.31,1.2,1,0.00,0.006,3.3
12/08/16,17:45:00,0.1899,29.691,-0.204,73.30,68.8,27.14,4.44,237,-888.88,34.81,1.2,1,0.00,0.006,4.2
12/08/16,18:00:00,0.1899,29.694,-0.204,75.50,28.2,29.08,4.44,240,-888.88,36.07,0.8,1,0.00,0.006,4.6
12/08/16,18:15:00,0.1906,29.697,-0.204,76.10,28.8,29.57,4.44,260,-888.88,36.36,1.7,1,0.00,0.006,5.0
12/08/16,18:30:00,0.1899,29.700,-0.204,76.20,45.9,28.89,4.45,236,-888.88,35.64,0.4,1,0.00,0.006,3.7
12/08/16,18:45:00,0.1899,29.703,-0.204,76.20,34.7,28.85,4.43,271,-888.88,35.59,2.9,1,0.00,0.006,7.1
12/08/16,19:00:00,0.1906,29.706,-0.204,74.20,24.7,28.44,4.43,270,-888.88,35.83,4.2,1,0.00,0.006,12.0
12/08/16,19:15:00,0.1899,29.706,-0.204,71.20,21.8,27.01,4.44,284,-888.88,35.39,3.7,1,0.00,0.006,7.5
12/08/16,19:30:00,0.1899,29.703,-0.204,69.20,19.4,26.04,4.44,278,-888.88,35.10,3.7,1,0.00,0.006,7.5
12/08/16,19:45:00,0.1899,29.706,-0.204,67.50,15.3,25.57,4.41,263,-888.88,35.25,4.6,1,0.00,0.006,11.6
12/08/16,20:00:00,0.1899,29.706,-0.204,64.30,13.5,24.46,4.42,275,-888.88,35.30,4.6,1,0.00,0.006,11.2
12/08/16,20:15:00,0.1899,29.706,-0.204,63.10,13.5,23.92,4.42,282,-888.88,35.20,4.6,1,0.00,0.006,10.0
12/08/16,20:30:00,0.1899,29.703,-0.204,63.10,12.9,23.59,4.42,277,-888.88,34.86,4.2,1,0.00,0.006,8.3
12/08/16,20:45:00,0.1891,29.703,-0.204,63.70,12.9,23.36,4.39,277,-888.88,34.37,4.2,1,0.00,0.006,7.5
12/08/16,21:00:00,0.1891,29.703,-0.204,64.30,12.9,23.20,4.40,277,-888.88,33.98,4.2,1,0.00,0.006,11.6
12/08/16,21:15:00,0.1891,29.706,-0.204,64.10,12.4,22.95,4.40,263,-888.88,33.78,4.6,1,0.00,0.006,7.9
12/08/16,21:30:00,0.1891,29.706,-0.204,63.90,11.2,23.29,4.41,271,-888.88,34.22,6.6,1,0.00,0.006,15.4
12/08/16,21:45:00,0.1891,29.703,-0.204,61.60,9.4,22.33,4.38,278,-888.88,34.12,7.9,1,0.00,0.006,16.2
12/08/16,22:00:00,0.1891,29.706,-0.204,61.20,10.0,21.79,4.39,277,-888.88,33.73,6.2,1,0.00,0.006,12.5
12/08/16,22:15:00,0.1891,29.706,-0.204,60.90,8.8,21.78,4.39,272,-888.88,33.83,7.5,1,0.00,0.006,18.3
12/08/16,22:30:00,0.1891,29.709,-0.204,60.50,8.8,21.20,4.39,275,-888.88,33.39,6.2,1,0.00,0.006,11.6
12/08/16,22:45:00,0.1891,29.706,-0.204,60.30,8.2,21.16,4.36,275,-888.88,33.44,6.6,1,0.00,0.006,12.5
12/08/16,23:00:00,0.1891,29.703,-0.204,59.20,7.6,20.61,4.38,275,-888.88,33.29,6.2,1,0.00,0.006,11.6
12/08/16,23:15:00,0.1884,29.700,-0.204,58.20,7.1,20.34,4.38,279,-888.88,33.44,7.1,1,0.00,0.006,13.3
12/08/16,23:30:00,0.1884,29.700,-0.204,58.20,7.1,19.69,4.38,264,-888.88,32.74,5.4,1,0.00,0.006,10.0
12/08/16,23:45:00,0.1884,29.700,-0.204,59.30,7.6,20.03,4.36,263,-888.88,32.64,5.8,1,0.00,0.006,10.8
12/09/16,00:00:00,0.1884,29.700,-0.204,59.60,7.1,20.43,4.36,264,-888.88,32.94,7.5,1,0.00,0.006,13.7
12/09/16,00:15:00,0.1884,29.697,-0.204,59.00,7.1,19.78,4.36,268,-888.88,32.49,7.1,1,0.00,0.006,13.3
12/09/16,00:30:00,0.1884,29.697,-0.204,59.20,7.1,19.56,4.37,263,-888.88,32.19,7.5,1,0.00,0.006,15.8
12/09/16,00:45:00,0.1884,29.697,-0.204,59.20,6.5,19.56,4.35,268,-888.88,32.19,7.1,1,0.00,0.006,15.8
12/09/16,01:00:00,0.1884,29.700,-0.204,58.40,6.5,19.11,4.35,264,-888.88,32.04,7.9,1,0.00,0.006,14.9
12/09/16,01:15:00,0.1884,29.700,-0.204,58.50,6.5,18.72,4.36,257,-888.88,31.59,6.2,1,0.00,0.006,13.7
12/09/16,01:30:00,0.1877,29.706,-0.204,58.90,5.9,18.64,4.36,254,-888.88,31.34,5.4,1,0.00,0.006,10.4
12/09/16,01:45:00,0.1877,29.712,-0.204,59.30,6.5,18.66,4.34,253,-888.88,31.19,5.4,1,0.00,0.006,9.5
12/09/16,02:00:00,0.1877,29.712,-0.204,59.50,6.5,18.64,4.35,260,-888.88,31.09,5.8,1,0.00,0.006,10.4
12/09/16,02:15:00,0.1877,29.720,-0.204,60.10,6.5,18.50,4.35,257,-888.88,30.68,5.0,1,0.00,0.006,8.3
12/09/16,02:30:00,0.1877,29.726,-0.204,60.80,6.5,18.66,4.36,256,-888.88,30.58,5.0,1,0.00,0.006,8.3
12/09/16,02:45:00,0.1877,29.729,-0.204,61.00,6.5,18.79,4.33,248,-888.88,30.63,5.0,1,0.00,0.006,8.7
12/09/16,03:00:00,0.1877,29.729,-0.204,61.30,6.5,18.52,4.34,241,-888.88,30.22,3.7,1,0.00,0.006,7.9
12/09/16,03:15:00,0.1877,29.726,-0.204,61.40,6.5,18.61,4.35,239,-888.88,30.28,4.6,1,0.00,0.006,7.9
12/09/16,03:30:00,0.1877,29.723,-0.204,61.60,6.5,18.73,4.35,236,-888.88,30.33,4.6,1,0.00,0.006,9.1
12/09/16,03:45:00,0.1870,29.723,-0.204,61.80,6.5,18.57,4.33,241,-888.88,30.07,5.0,1,0.00,0.006,9.1
12/09/16,04:00:00,0.1870,29.723,-0.204,62.30,6.5,18.70,4.34,244,-888.88,30.02,5.8,1,0.00,0.006,9.5
12/09/16,04:15:00,0.1870,29.720,-0.204,62.40,6.5,19.17,4.34,248,-888.88,30.48,6.6,1,0.00,0.006,11.2
12/09/16,04:30:00,0.1870,29.723,-0.204,62.20,6.5,18.95,4.35,248,-888.88,30.33,7.1,1,0.00,0.006,12.9
12/09/16,04:45:00,0.1870,29.726,-0.204,62.20,6.5,19.06,4.33,253,-888.88,30.43,7.5,1,0.00,0.006,17.4
12/09/16,05:00:00,0.1870,29.718,-0.204,61.90,6.5,19.42,4.34,258,-888.88,30.94,8.7,1,0.00,0.006,14.9
12/09/16,05:15:00,0.1870,29.723,-0.204,62.20,5.9,19.49,4.34,261,-888.88,30.88,7.9,1,0.00,0.006,15.4
12/09/16,05:30:00,0.1870,29.735,-0.204,62.40,6.5,19.65,4.34,260,-888.88,30.99,7.5,1,0.00,0.006,19.9
12/09/16,05:45:00,0.1870,29.747,-0.204,63.00,6.5,19.60,4.32,271,-888.88,30.68,5.0,1,0.00,0.006,11.6
12/09/16,06:00:00,0.1870,29.753,-0.204,63.40,6.5,19.60,4.34,256,-888.88,30.53,6.2,1,0.00,0.006,12.9
12/09/16,06:15:00,0.1870,29.762,-0.204,64.30,7.1,20.01,4.34,250,-888.88,30.63,5.4,1,0.00,0.006,12.0
12/09/16,06:30:00,0.1870,29.768,-0.204,65.30,7.6,19.94,4.34,256,-888.88,30.17,4.6,1,0.00,0.006,10.8
12/09/16,06:45:00,0.1870,29.774,-0.204,66.00,7.6,20.10,4.33,265,-888.88,30.07,4.6,3,0.00,0.006,11.6
12/09/16,07:00:00,0.1862,29.777,-0.204,66.60,7.6,20.55,4.34,261,-888.88,30.33,4.2,14,0.00,0.006,10.8
12/09/16,07:15:00,0.1870,29.785,-0.204,66.80,7.1,20.97,4.35,264,-888.88,30.68,3.7,33,0.00,0.006,8.7
12/09/16,07:30:00,0.1870,29.791,-0.204,66.50,7.1,21.40,4.44,268,-888.88,31.24,4.6,63,0.00,0.006,9.1
12/09/16,07:45:00,0.1862,29.791,-0.204,65.80,6.5,21.38,4.54,272,-888.88,31.49,5.4,121,0.00,0.006,10.8
12/09/16,08:00:00,0.1870,29.788,-0.204,65.30,5.9,21.69,4.56,279,-888.88,31.99,5.0,167,0.00,0.006,9.5
12/09/16,08:15:00,0.1870,29.794,-0.204,64.00,5.9,21.83,4.56,292,-888.88,32.64,5.0,177,0.00,0.006,10.0
12/09/16,08:30:00,0.1870,29.794,-0.204,62.20,5.3,21.38,4.56,293,-888.88,32.89,7.1,209,0.00,0.006,17.4
12/09/16,08:45:00,0.1870,29.800,-0.204,62.10,5.3,21.11,4.56,296,-888.88,32.64,8.7,241,0.00,0.006,18.7
12/09/16,09:00:00,0.1870,29.809,-0.204,60.50,4.1,20.93,4.56,302,-888.88,33.09,8.3,271,0.00,0.006,24.1
12/09/16,09:15:00,0.1877,29.812,-0.204,56.10,4.1,19.20,4.56,298,-888.88,33.14,11.2,294,0.00,0.006,20.3
12/09/16,09:30:00,0.1877,29.818,-0.204,53.40,3.5,18.55,4.56,305,-888.88,33.68,10.0,322,0.00,0.006,19.9
12/09/16,09:45:00,0.1877,29.818,-0.204,52.10,3.5,18.27,4.56,295,-888.88,33.98,9.1,341,0.00,0.006,18.7
12/09/16,10:00:00,0.1877,29.821,-0.204,51.50,2.9,18.00,4.56,284,-888.88,33.98,9.1,362,0.00,0.006,17.0
12/09/16,10:15:00,0.1877,29.824,-0.204,50.80,2.9,17.73,4.56,279,-888.88,34.03,10.0,372,0.00,0.006,19.1
12/09/16,10:30:00,0.1884,29.821,-0.204,50.20,2.9,18.00,4.56,288,-888.88,34.61,8.7,393,0.00,0.006,19.1
12/09/16,10:45:00,0.1884,29.818,-0.204,50.90,2.9,18.27,4.56,274,-888.88,34.57,9.1,408,0.00,0.006,16.2
12/09/16,11:00:00,0.1884,29.818,-0.204,50.60,2.9,18.68,4.56,284,-888.88,35.15,9.1,459,0.00,0.006,17.8
12/09/16,11:15:00,0.1884,29.815,-0.204,48.90,2.4,17.02,4.56,298,-888.88,34.22,10.4,372,0.00,0.006,22.0
12/09/16,11:30:00,0.1877,29.812,-0.204,48.90,1.8,16.39,4.57,302,-888.88,33.53,10.0,66,0.00,0.006,17.8
12/09/16,11:45:00,0.1877,29.806,-0.204,49.10,2.9,17.74,4.56,286,-888.88,34.91,9.5,493,0.00,0.006,18.3
12/09/16,12:00:00,0.1877,29.806,-0.204,46.90,2.4,16.83,4.57,305,-888.88,35.05,9.5,456,0.00,0.006,18.3
12/09/16,12:15:00,0.1877,29.806,-0.204,45.30,2.4,16.03,4.57,299,-888.88,35.05,7.9,418,0.00,0.006,19.5
12/09/16,12:30:00,0.1877,29.803,-0.204,44.40,1.8,15.80,4.57,274,-888.88,35.30,9.5,398,0.00,0.006,22.0
12/09/16,12:45:00,0.1877,29.806,-0.204,44.00,1.8,15.28,4.56,281,-888.88,34.96,9.5,381,0.00,0.006,20.3
12/09/16,13:00:00,0.1877,29.812,-0.204,43.20,2.4,16.00,4.57,298,-888.88,36.22,6.6,362,0.00,0.006,14.1
12/09/16,13:15:00,0.1877,29.815,-0.204,42.40,1.8,15.01,4.57,284,-888.88,35.59,7.5,341,0.00,0.006,13.7
12/09/16,13:30:00,0.1877,29.818,-0.204,42.30,1.8,14.56,4.57,300,-888.88,35.15,8.3,316,0.00,0.006,16.6
12/09/16,13:45:00,0.1870,29.821,-0.204,41.90,1.8,14.47,4.56,307,-888.88,35.30,7.5,281,0.00,0.006,12.9
12/09/16,14:00:00,0.1870,29.824,-0.204,42.20,1.2,14.23,4.57,284,-888.88,34.86,8.7,256,0.00,0.006,20.8
12/09/16,14:15:00,0.1870,29.830,-0.204,41.70,1.2,13.60,4.57,285,-888.88,34.47,9.1,226,0.00,0.006,23.7
12/09/16,14:30:00,0.1870,29.839,-0.204,41.90,1.2,14.07,4.57,282,-888.88,34.86,7.9,194,0.00,0.006,17.8
12/09/16,14:45:00,0.1870,29.847,-0.204,42.00,1.2,13.55,4.57,291,-888.88,34.22,8.7,163,0.00,0.006,24.1
12/09/16,15:00:00,0.1870,29.847,-0.204,42.50,1.2,13.59,4.57,286,-888.88,33.98,8.7,131,0.00,0.006,19.5
12/09/16,15:15:00,0.1862,29.856,-0.204,42.60,1.2,13.78,4.57,295,-888.88,34.12,6.6,88,0.00,0.006,17.8
12/09/16,15:30:00,0.1862,29.871,-0.204,42.50,0.6,12.87,4.56,302,-888.88,33.19,4.6,18,0.00,0.006,16.6
12/09/16,15:45:00,0.1862,29.880,-0.204,42.80,0.6,12.54,4.51,302,-888.88,32.64,7.1,11,0.00,0.006,17.0
12/09/16,16:00:00,0.1862,29.889,-0.204,43.60,0.6,12.69,4.51,303,-888.88,32.34,5.8,4,0.00,0.006,13.7
12/09/16,16:15:00,0.1855,29.895,-0.204,44.80,0.6,12.74,4.50,307,-888.88,31.74,5.8,1,0.00,0.006,12.0
12/09/16,16:30:00,0.1855,29.904,-0.204,45.60,0.6,12.69,4.50,314,-888.88,31.24,5.4,1,0.00,0.006,12.5
12/09/16,16:45:00,0.1855,29.915,-0.204,45.80,0.6,12.69,4.48,314,-888.88,31.14,5.8,1,0.00,0.006,13.3
12/09/16,17:00:00,0.1855,29.924,-0.204,45.20,0.6,11.88,4.47,317,-888.88,30.58,5.8,1,0.00,0.006,14.5
12/09/16,17:15:00,0.1855,29.933,-0.204,45.30,0.6,11.70,4.47,314,-888.88,30.33,6.6,1,0.00,0.006,12.9
12/09/16,17:30:00,0.1855,29.939,-0.204,45.00,0.6,11.23,4.46,307,-888.88,29.97,7.9,1,0.00,0.006,15.8
12/09/16,17:45:00,0.1848,29.942,-0.204,44.70,0.6,10.80,4.44,307,-888.88,29.66,7.5,1,0.00,0.006,15.4
12/09/16,18:00:00,0.1848,29.951,-0.204,44.60,0.6,10.56,4.44,307,-888.88,29.46,7.1,1,0.00,0.006,15.8
12/09/16,18:15:00,0.1848,29.957,-0.204,44.40,0.6,10.22,4.44,305,-888.88,29.20,8.7,1,0.00,0.006,18.3
12/09/16,18:30:00,0.1848,29.960,-0.204,44.60,0.6,10.04,4.45,306,-888.88,28.89,7.5,1,0.00,0.006,17.0
12/09/16,18:45:00,0.1848,29.969,-0.204,44.90,0.6,10.00,4.42,306,-888.88,28.68,7.9,1,0.00,0.006,15.4
12/09/16,19:00:00,0.1840,29.977,-0.204,45.60,0.6,10.11,4.43,300,-888.88,28.42,7.5,1,0.00,0.006,13.3
12/09/16,19:15:00,0.1840,29.986,-0.204,45.80,0.6,10.15,4.43,309,-888.88,28.37,8.3,1,0.00,0.006,17.0
12/09/16,19:30:00,0.1840,29.989,-0.204,46.30,0.6,10.02,4.44,310,-888.88,27.96,7.1,1,0.00,0.006,14.1
12/09/16,19:45:00,0.1840,29.998,-0.204,46.80,0.6,10.06,4.39,309,-888.88,27.75,6.6,1,0.00,0.006,14.5
